1.101736106364126352e-03 8.256448249670284012e-02 9.814322613013444286e-08 6.205771340211311082e-09 5.526952116292714731e-04 2.843608586776217792e-02 3.614903586353631487e-03 2.021942522388336244e-03 3.282675905253830753e-04 2.325195501240385701e-06 1.238807367508757383e-02 5.456687840904251856e-07 9.856312165666814950e-05 2.794296343609248192e-03 2.029194897291008211e-03 1.234891832910586643e-04 2.843579338638003995e-02 2.339579946620265610e-06 8.452418092609564892e-02 3.761725065880959507e-02 1.088592556748015842e-04 2.549998047190047204e-02 5.094874703995518533e-05 7.118737951201620229e-02 1.893541333804016217e-03 1.048248845122385021e-04 9.434324684519665785e-03 5.182858202410189934e-10 2.520723610887108147e-03 1.283780081616401020e-04 5.627978754960142294e-06 1.041945848247151189e-03 3.701863509586031040e-03 1.456725550761154425e-02 1.868812843724844110e-05 9.861074358319853474e-07 7.453402055811795120e-07 3.423042413561996119e-03 2.226616393032834551e-08 5.082230924822802188e-04 6.735879068795579648e-03 6.053655399702470574e-02 1.212240938151671211e-03 4.849159286915968869e-03 8.448172381395183984e-04 8.282884162162018630e-07 8.681175875058645512e-04 2.036232493462282189e-01 2.603205424502710364e-04
2.144257335426268086e-04 8.915531974695755832e-05 1.086810499039598353e-05 1.908108705779161507e-05 8.902332095568976110e-06 1.153191658411816161e-05 3.542759893913641819e-03 1.020249720432527819e-05 5.917205670530690034e-03 2.257812641268172046e-05 5.758998735704408278e-07 7.283411901222794360e-05 9.414630997530279086e-04 1.586427033507375594e-04 8.687617587903058568e-08 2.396743497833603396e-05 3.570603669047846594e-06 1.025058502857240564e-09 1.959385546005932527e-07 2.091457626241514012e-04 1.172181360892644760e-07 1.932171368097512348e-06 8.971498331852376042e-12 1.210135265724602214e-08 8.610256863686636909e-04 1.211811661293919075e-05 1.237461680834359505e-07 3.948630400540598063e-09 2.299314447074379391e-07 7.621908112884049919e-05 1.007336915011416658e-04 1.386392433761307705e-04 8.401004170687097667e-08 9.377496656833444575e-07 8.363957482824196533e-06 3.022406876488249326e-04 2.840196666996267776e-06 1.819902998607131677e-07 1.309584103471533881e-10 2.268605266219976546e-02 1.025430355908499638e-03 9.020743687254244303e-04 1.806033937580609660e-07 1.035638972875788848e-04 1.206495089464256201e-07 1.806246925007719793e-03 1.055311427817168134e-07 3.706334196043745404e-03 4.781553227297674363e-10
2.394863420332093030e-03 1.268809307843291601e-01 4.721251039964130536e-01 7.241389753399959939e-02 1.145481242520441853e-02 3.699260423302632483e-07 1.800815178054243279e-02 1.470467740258518674e-01 6.289751601356797367e-03 6.090121127388244820e-02 4.495920558524959691e-05 5.803286642821845615e-02 2.912830187295094623e-04 2.074140586915658099e-02 1.084256955256393540e-01 1.485034938447782685e-02 4.429875956627297859e-05 1.619334536326500484e-01 4.909020733411408044e-02 7.421083188634368388e-02 1.452885502956783870e-01 6.277529032598091474e-01 1.520990466557604819e-06 9.814573054522783037e-04 4.204183683646004477e-01 6.254232288752452048e-04 5.961816654388028824e-02 8.880706496799555261e-01 7.565788043430908549e-03 1.376776115347084772e-01 1.628096370879753035e-05 1.031589463054245547e-04 1.533142200346015449e-01 8.698830398796930652e-02 3.789602107431822541e-03 4.481426297938992942e-01 1.636799005850412433e-05 1.274478562312961194e-01 1.373807994258269609e-05 5.227710389055245434e-06 2.432643170576053934e-02 8.970045201828980019e-02 5.145131556251322184e-04 2.018676814708167400e-01 9.362904272048682142e-01 2.327575173467389454e-03 4.168227178626614515e-01 1.611295226723779561e-01 2.626584501252344959e-07
8.337193573528794564e-05 2.875997974729082030e-01 1.131251892794879824e-02 6.744315989708810424e-03 1.810186652347992174e-06 2.132263419539829057e-04 5.085257702271579576e-03 5.905314555351979383e-02 2.672734737072552259e-03 7.083629492066380188e-05 7.984919561623997154e-10 7.645554255062261828e-03 2.288673115769335742e-01 1.714659633166857157e-03 2.324667734354413638e-04 2.073928751903644167e-04 6.338071058433373583e-08 7.895458515773114486e-03 5.770428561317230868e-05 2.605076233422079501e-02 6.265397218278838550e-05 7.080418514546416757e-04 2.135758294564730781e-11 4.207081168882241274e-05 1.780601945859310807e-05 2.963865322832647648e-04 4.400228836348499446e-07 1.981012877713962097e-04 3.569644635220165928e-04 8.861289167859827929e-05 5.534505947226938706e-04 1.457227954461070792e-04 5.086870957303681919e-03 6.614128439825772959e-04 1.103702652726081847e-02 2.635922935960141600e-02 2.123694120228485810e-06 5.272614420233153795e-06 2.810933512791949196e-06 1.810442514911751762e-09 6.982064488946003109e-03 6.285575356865198476e-05 2.589791900805220662e-02 1.474781562586995965e-03 4.533478204613086422e-04 3.767156715881581635e-06 2.107387925589723071e-02 1.192729745876294940e-02 1.506962415179384160e-02
1.591828434479977537e-07 3.018607130659074766e-02 6.551491957475566712e-04 4.375008926245993127e-05 1.906615116556384132e-05 2.292132474023295986e-03 1.017433602515992706e-03 2.228605655317527495e-03 2.145228002377753539e-04 2.299241962547397302e-08 1.108825274307299814e-06 1.608417514100620208e-04 3.852833288339936949e-03 9.450288996762709618e-07 1.484070635348440259e-08 1.346536198357174112e-07 1.271125505228551389e-03 4.930606628382404427e-07 1.173481365110633603e-05 2.134736134254820727e-03 1.367325370894872827e-07 1.711768357608412388e-07 4.083808693410785392e-08 1.113180818312943250e-04 1.675322585870769789e-03 3.558297715358732733e-04 8.327063593637905759e-05 9.521451753693305384e-07 1.758998305570256496e-03 6.587248380017330255e-06 3.525678317351156552e-08 3.496963704039327258e-05 1.525567605255875002e-09 3.582481333529518253e-07 1.132780451268783702e-07 8.511663642604650956e-04 3.273352818109820598e-07 4.694123218058208450e-07 3.517613669625471433e-15 2.199959323059211963e-02 4.781014243232377392e-02 4.905612643653932457e-05 1.861856286890365898e-09 2.560325844099141834e-04 1.017365086730882785e-03 1.821909817011585801e-03 2.230411507002820606e-07 1.862536289585667859e-01 5.127071518743167039e-06
2.108569809486105506e-01 8.813356251325821233e-02 1.126802433256799546e-02 2.756415489528513119e-03 1.630134684808762779e-01 3.152883539497898235e-01 4.844100812613123981e-03 1.246719169698305187e-02 4.135687243770798660e-01 1.258432226746799155e-03 7.939910513105152834e-02 1.814532851181557133e-02 8.455000122305910901e-03 8.313634938927000340e-02 6.855202618577369011e-02 1.994812760326789558e-01 1.498437847033737670e-04 1.543931666491694110e-01 2.176372664987515342e-03 1.361838700462762453e-01 4.061472101187836754e-03 3.803087754254585139e-03 9.813774265723433542e-10 2.248784934018711532e-03 1.063734539403790071e-03 2.375769021588577945e-01 4.451193065415075256e-02 6.649202775804523291e-02 1.840834042044046659e-01 7.330755893109032473e-02 9.101011607942022241e-02 9.156232579158547769e-03 1.091916505066473086e-02 6.295885840944140908e-03 1.839723898553561887e-01 3.894919301291400408e-03 1.732717854507450415e-07 7.506912003689426849e-02 8.832375201590384958e-03 6.772312219820143100e-08 1.640178966544544870e-01 2.438059518753349919e-01 6.031260142333318142e-02 3.754999268494716436e-01 1.468653120160364756e-01 1.088266827293580055e-02 7.104189805875467389e-02 4.960716110354270181e-01 2.968312314178341363e-02
1.180459889760410214e-07 3.730472255640457022e-03 4.359127613853284317e-02 8.233903135559806209e-05 5.454539084861107862e-05 1.355286217213690157e-05 4.491525160598879721e-07 1.991832287139978439e-02 1.627866868333213875e-03 2.902813142873847808e-04 1.748526563268634822e-05 6.578341184661211534e-05 1.075170540813643813e-02 2.653826609436778141e-03 8.014847055094508673e-04 2.734366906399975702e-03 2.714150522579855934e-04 2.180404725365643680e-04 6.821921469799856891e-03 7.298677063672494621e-06 1.807329730427354060e-04 1.893549226542064201e-03 2.168307472414958536e-06 1.614659559164890973e-06 1.636837827736048847e-04 4.353685487146210457e-04 1.561569542650092569e-04 1.390249836308619176e-04 1.290535427461136572e-03 2.425333859494591766e-05 7.267743609777862004e-04 5.026857620186864042e-06 7.374022403892080413e-03 2.555255968677441411e-03 2.491887430367180643e-05 8.412115248653761438e-05 3.212955351711041294e-06 1.321187643279559512e-08 1.083043338328770169e-05 2.632572411141235764e-03 1.087467705556640074e-01 1.057419944091947747e-04 1.432171850546936142e-06 5.539924806749784082e-05 1.745758871505821361e-02 2.639057926467256305e-08 2.087950034167245297e-02 5.759248270850074805e-05 6.035011854910180096e-09
1.255539204062795015e-15 2.057541880933205504e-06 9.548364725460393507e-06 3.969004255690381835e-07 4.385909804126865849e-09 1.815265661656485962e-06 6.625542065879307809e-08 5.899784958026710628e-04 8.751183649219400636e-06 3.837769026588203396e-06 2.492319347946335523e-06 6.292255016275692459e-06 7.240480559357552991e-03 9.038530780937746790e-07 3.006818815864649238e-07 1.419498889852347780e-07 4.144780789370687394e-05 6.150297346529702182e-08 3.209695310050091923e-05 1.301875041684778247e-06 5.623383915597389905e-07 6.035384844369196769e-05 8.604646855901899705e-07 1.046841415033099368e-06 1.021809966088478398e-02 2.392137628989719092e-06 2.094052946133049756e-05 1.492176505763798160e-10 1.112619654269874526e-05 3.890802419229024652e-06 1.942801100018162232e-03 9.104189247665534188e-07 2.038462190591591349e-08 1.529819315945253220e-06 4.599315376654315199e-06 3.486741337136207313e-04 2.622605343029609406e-10 4.047895330491946284e-07 7.510069102566047872e-09 3.579738066292253242e-05 3.015461238414765457e-03 6.533170406830307760e-05 8.331484858318113708e-07 4.151818786961557352e-05 5.832030967499615779e-04 6.002017519916483896e-04 1.497117004431336332e-04 2.506385710251077541e-04 4.701313099067457079e-04
1.674671516466896161e-08 2.963023318113193034e-08 1.946958973259194933e-05 2.100837275666969586e-11 1.933053161690216685e-09 5.669090099826384658e-07 1.538222017980080439e-08 3.986203271112008838e-06 3.622952253855698807e-05 2.690217967629178887e-04 2.040775423474100827e-04 2.972100857102439056e-08 8.289045275174603683e-04 6.368856692197878907e-06 5.603377588384055132e-07 1.720153088665342407e-06 9.603107286999391275e-06 1.213757537762298760e-09 3.884515678089988195e-08 6.572174266800129111e-07 1.980275054300115049e-06 1.474837589766407619e-06 6.583611205500890035e-11 3.456244575604981487e-06 3.350828469280588982e-06 4.263712207569223359e-06 2.823628837673722904e-05 2.697124624500879669e-12 7.217548982106523827e-05 1.087121495854414217e-08 2.684525993251612025e-06 3.806799221308334686e-10 5.569771201360338457e-07 3.533366605139404478e-06 9.961362523281679679e-07 1.166537321906980472e-07 4.643318729927793561e-08 1.097658832052469106e-04 3.139658267751575833e-06 2.849070755713189043e-09 3.852611979732893698e-04 2.349674315441959419e-05 8.046830917926146926e-09 4.259164895416395858e-05 1.755241000469182414e-04 2.331961093652792751e-09 3.300958189437665908e-05 2.111907013970164149e-08 1.480854085191558017e-11
1.307016288927317703e-16 4.731553459271752298e-06 4.018024609755076296e-05 8.407751645621707865e-08 1.657613972291013509e-06 2.930907158019411340e-07 2.467907170999408754e-06 4.634060459605685073e-09 1.522344285693496386e-04 6.629453263766292271e-06 2.820630151343233358e-06 4.351674271816699676e-07 1.065096365233290601e-05 2.797185497102416731e-03 1.513179471388961415e-03 1.865984919032724870e-04 2.494084068389918520e-05 1.325502801984758913e-10 4.149011077348946586e-05 2.013011158561503292e-06 9.480143433607710296e-05 1.435490649080394237e-03 1.643763114122309091e-09 1.638904638118769306e-04 6.122448372755000864e-04 1.712034974585913423e-05 4.748320080380661267e-05 4.814266422682486362e-08 2.857795584890827486e-05 1.066137161499179496e-04 1.095110799713802980e-07 3.067891610152725191e-05 1.873908087813431198e-04 4.571452773952631196e-04 2.447347379846875524e-04 6.141901138492834168e-08 9.911372874944973832e-08 6.164931917105488524e-07 1.430243295424491742e-06 1.134881049049525203e-03 1.942583344506922615e-04 1.057801649554090296e-05 9.024047492748302183e-06 2.774955634074402315e-03 2.561170914163240491e-06 6.965011680555621848e-12 1.173167691054878475e-06 2.812087778024466582e-04 1.675802408611134104e-10
